MalzemeId;MalzemeKategoriId;MalzemeMarkaId;OlcuBirimiId;UrunAd;UrunKodu;Barkod;Resim;Tarih;OzelAlan;IslemiYapan;Aciklama;Ikaz;AlisFiyat;AlisParaBirimiId;SatisFiyat;SatisParaBirimiId;RafNo;
16557;156;NULL;1;ÇINAR;16556;;NULL;27.06.2019;;472;;0;0.00;3;0.00;3;;
16558;156;NULL;1;KIRMIZI ÇÝCEKLÝ AT KESTANESÝ ;16557;;NULL;27.06.2019;;472;;0;0.00;3;0.00;3;;
16559;156;NULL;1;SAFORA PENDULA;16558;;NULL;27.06.2019;;472;;0;0.00;3;0.00;3;;
16560;156;NULL;1;AMERÝKAN MEÞE;16559;;NULL;27.06.2019;;472;;0;0.00;3;0.00;3;;
16561;156;NULL;1;ERGUVAN ;16560;;NULL;27.06.2019;;472;;0;0.00;3;0.00;3;;
16562;156;NULL;1;TOP AKASYA;16561;;NULL;27.06.2019;;472;;0;0.00;3;0.00;3;;
16563;156;NULL;1;LÝGUSTRUM;16562;;NULL;27.06.2019;;472;;0;0.00;3;0.00;3;;
16564;156;NULL;1;MAZI;16563;;NULL;27.06.2019;;472;;0;0.00;3;0.00;3;;
16565;156;NULL;1;ÞÝMÞÝR;16564;;NULL;27.06.2019;;472;;0;0.00;3;0.00;3;;
16566;156;NULL;1;MANDALÝNA;16565;;NULL;27.06.2019;;472;;0;0.00;3;0.00;3;;
16567;156;NULL;1;ARDIÇ;16566;;NULL;27.06.2019;;472;;0;0.00;3;0.00;3;;
16568;156;NULL;1;PRAMÝT SERVÝ;16567;;NULL;27.06.2019;;472;;0;0.00;3;0.00;3;;
16569;156;NULL;1;PETUNYA;16568;;NULL;28.06.2019;;472;;0;0.00;3;0.00;3;;
16570;156;NULL;1;BEGONYA;16569;;NULL;28.06.2019;;472;;0;0.00;3;0.00;3;;
16571;156;NULL;1;ATEÞ;16570;;NULL;28.06.2019;;472;;0;0.00;3;0.00;3;;
16572;156;NULL;1;KADÝFE;16571;;NULL;28.06.2019;;472;;0;0.00;3;0.00;3;;
16573;156;NULL;1;BOSTAN GÜL;16572;;NULL;28.06.2019;;472;;0;0.00;3;0.00;3;;
16574;156;NULL;1;PAMPAS SAZ;16573;;NULL;28.06.2019;;472;;0;0.00;3;0.00;3;;
16575;156;NULL;1;TERS SAFORA;16574;;NULL;28.06.2019;;472;;0;0.00;3;0.00;3;;
16576;199;NULL;1;ELEK KONKASÖR VE DÝÐER;16575;;NULL;29.06.2019;;472;;0;0.00;3;0.00;3;;
16577;94;NULL;13;BETON C 16/20;16576;;NULL;4.07.2019;;472;;0;0.00;3;0.00;3;;
16578;94;NULL;13;BETON C 30/37;16577;;NULL;4.07.2019;;472;;0;0.00;3;0.00;3;;
16579;138;NULL;26;OT BÝÇME TAÞERON ;16578;;NULL;10.07.2019;;472;;0;0.00;3;0.00;3;;
16580;156;NULL;17;SU ARAZÖZ;16579;;NULL;17.07.2019;;472;;0;0.00;3;0.00;3;;
16581;157;NULL;1;MONÝTÖR;16580;;NULL;20.07.2019;;472;;0;0.00;3;0.00;3;;
16582;98;NULL;1;FIRÇA ÇELÝK 320 YAN;16581;;NULL;22.07.2019;;472;;0;0.00;3;0.00;3;;
16584;97;NULL;1;ASMA KÝLÝT ;16583;;NULL;24.07.2019;;472;;0;0.00;3;0.00;3;;
16585;97;NULL;1;METRE PRO BRAKE 5MT 25MM;16584;;NULL;24.07.2019;;472;;0;0.00;3;0.00;3;;
16586;95;NULL;1;LÝFT ÝKÝ STUNLU PLATFORMLU 5 TON;16585;;NULL;24.07.2019;;472;;0;0.00;3;0.00;3;;
16587;154;NULL;17;TUVENAN KIRILMIÞ TAÞ;16586;;NULL;27.07.2019;;472;;0;0.00;3;0.00;3;;
16588;108;NULL;1;LASTÝK KAPLAMA 17,5-25 GRAYDER-LOADER;16587;;NULL;5.08.2019;0;472;;0;0.00;3;0.00;3;;
16589;131;NULL;1;POWEPACK  MARÞ OTOMOTÝÐÝ;16588;;NULL;5.08.2019;;472;;0;0.00;3;0.00;3;;
16590;164;NULL;1;KUMANDA PANELÝ ÖN SÜPÜRGE;16589;;NULL;5.08.2019;;472;;0;0.00;3;0.00;3;;
16591;154;NULL;17;BYPASS;16590;;NULL;7.08.2019;;472;;0;0.00;3;0.00;3;;
16592;114;NULL;1;PANCAR MOTORU REVÝZYONLU;16591;;NULL;8.08.2019;;472;;0;0.00;3;0.00;3;;
16593;94;NULL;13;BETON C-20;16592;;NULL;9.08.2019;;472;;0;0.00;3;0.00;3;;
16594;108;NULL;1;LASTÝK 400/60-15.5 SEYYAR ELEK;16593;;NULL;23.08.2019;;472;;0;0.00;3;0.00;3;;
16595;130;NULL;1;TUZ SERÝCÝ DAÐITICI VALF;16594;;NULL;28.08.2019;;472;;0;0.00;3;0.00;3;;
16596;95;NULL;1;KIRICI MTB 215;16595;;NULL;28.08.2019;;472;;0;0.00;3;0.00;3;;
16597;118;NULL;6;NAKLÝYE BSK;16596;;NULL;31.08.2019;;472;;0;0.00;3;0.00;3;;
16598;118;NULL;6;NAKLÝYE TUZ;16597;;NULL;31.08.2019;;472;;0;0.00;3;0.00;3;;
16599;101;NULL;1;AKÜ 80 AMP;16598;;NULL;2.09.2019;;472;;0;0.00;3;0.00;3;;
16601;161;NULL;1;HURDA AKÜ;16600;;NULL;11.09.2019;;472;;0;0.00;3;0.00;3;;
16602;161;NULL;1;HURDA LASTÝK;16601;;NULL;11.09.2019;;472;;0;0.00;3;0.00;3;;
16603;161;NULL;1;HURDA BIÇAK;16602;;NULL;11.09.2019;;472;;0;0.00;3;0.00;3;;
16604;97;NULL;1;POMPA DALGIÇ;16603;;NULL;11.09.2019;;472;;0;0.00;3;0.00;3;;
16605;161;NULL;2;HURDA YAÐ;16604;;NULL;13.09.2019;;472;;0;0.00;3;0.00;3;;
16606;101;NULL;1;AKÜ ATIK (HURDA);16605;;NULL;19.09.2019;;472;;0;0.00;3;0.00;3;;
16607;161;NULL;6;HURDA TALAÞ DEMÝR;16606;;NULL;19.09.2019;;472;;0;0.00;3;0.00;3;;
16608;91;NULL;2;YAÐ TMS-971 ÞANZIMAN HÝDROMEK;16607;;NULL;19.09.2019;;472;;0;0.00;3;0.00;3;;
16609;91;NULL;2;YAÐ TMS-500 DEFRANSÝYEL HÝDROMEK;16608;;NULL;19.09.2019;;472;;0;0.00;3;0.00;3;;
16610;108;NULL;1;LASTÝK 16.0/70-20TL;16609;;NULL;20.09.2019;;472;;0;0.00;3;0.00;3;;
16611;95;NULL;1;OT ÇÝM BÝÇME (TEKERLEKLÝ) MAKÝNA;16610;;NULL;21.09.2019;;472;;0;0.00;3;0.00;3;;
16612;95;NULL;1;OT TIRPANI MOTORLU;16611;;NULL;21.09.2019;;472;;0;0.00;3;0.00;3;;
16613;97;NULL;1;YAÐ POMPASI;16612;;NULL;23.09.2019;;472;;0;0.00;3;0.00;3;;
16614;163;NULL;13;ÝÞÇÝLÝK BETON;16613;;NULL;26.09.2019;;472;;0;0.00;3;0.00;3;;
16615;156;NULL;1;BUDAMA AÐAÇ VE DÝÐER BÝTKÝ;16614;;NULL;26.09.2019;;472;;0;0.00;3;0.00;3;;
16616;97;NULL;1;TAÞLAMA GÖZLÜÐÜ;16615;;NULL;27.09.2019;;472;;0;0.00;3;0.00;3;;
16617;97;NULL;1;ANAHTAR KOMBÝNE (KISA BOY);16616;;NULL;27.09.2019;;472;;0;0.00;3;0.00;3;;
16618;95;NULL;1;VÝNÇ 3 AYAKLI 2 TONLUK;16617;;NULL;1.10.2019;;472;;0;0.00;3;0.00;3;;
16619;162;243;1;1C15 9601 A1F  OTOSAN HAVA FORD TRANSÝT;16618;;NULL;7.10.2019;FORD TARNSÝT;472;;3;0.00;3;0.00;3;;
16620;162;243;1;CC11 9176 BC OTOSAN FÝLÝTRE MAZOT ;16619;;NULL;7.10.2019;FORD TARNSÝT;472;;3;0.00;3;0.00;3;;
16621;162;243;1;GK2Q 6714 AA OTOSAN FÝLÝTRE YAÐ ATOM;16620;;NULL;7.10.2019;FORD TARNSÝT;472;;3;0.00;3;0.00;3;;
16622;162;243;1;AM6C1Q 6744 AA OTOSAN FÝLÝTRE YAÐ KAÐIT;16621;;NULL;7.10.2019;FORD TARNSÝT;472;;3;0.00;3;0.00;3;;
16623;162;243;1;8C16 16N619 A1A OTOSAN FÝLÝTRE POLEN KÜÇÜK;16622;;NULL;7.10.2019;FORD TARNSÝT;472;;3;0.00;3;0.00;3;;
16624;162;243;1;BK21 19G244 AA OTOSAN FÝLÝRE POLEN KARBON;16623;;NULL;7.10.2019;FORD TARNSÝT;472;;3;0.00;3;0.00;3;;
16625;162;242;1;P 55 8615 BMC FÝLÝRE YAÐ DONADSON BMC 180;16624;;NULL;7.10.2019;BMC 180;472;;3;0.00;3;0.00;3;;
16626;162;242;1;P 55 3000 BMC FÝLÝTRE YAÐ DONADSON BMZ 220-280;16625;;NULL;7.10.2019;BMC 280-220;472;;3;0.00;3;0.00;3;;
16627;162;242;1;P 55 1329 BMC FÝLÝTRE MAZOT DONADSON BMC 180-220-280;16626;;NULL;7.10.2019;BMC MAZOT 180-220-280;472;;3;0.00;3;0.00;3;;
16628;162;242;1;P 55 3004 BMC FÝLÝTRE MAZOT DONADSON BMC 180-220-280;16627;;NULL;7.10.2019;BMC MAZOT 180-220-280;472;;3;0.00;3;0.00;3;;
16629;162;242;1;P 55 4072 BMC FÝLÝTRE SU DONADSON BMC 180-220.280;16628;;NULL;7.10.2019;BMC;472;;3;0.00;3;0.00;3;;
16630;162;241;1;HP 905/2 BMC FÝLÝTRE HAVA FÝL BMC 180-220-280;16629;;NULL;7.10.2019;BMC  180-220-280;472;;3;0.00;3;0.00;3;;
16631;162;241;1;HP 906 BMC FÝLÝTRE HAVA FÝL BMC 180-220-280;16630;;NULL;7.10.2019;BMC  180-220-280;472;;3;0.00;3;0.00;3;;
16632;162;241;1;MFE 1339MB MERSEDES 4140 FÝLÝTRE MAZOT FÝL;16631;;NULL;8.10.2019;MERSEDES 4140;472;;3;0.00;3;0.00;3;;
16633;162;244;1;MLE 1388 MERSEDES 4140 FÝLÝTRE YAÐ MAN;16632;;NULL;8.10.2019;MERSEDES 4140;472;;3;0.00;3;0.00;3;;
16634;162;245;1;LF 667 CAT 950 FÝLÝTRE YAÐ ;16633;;NULL;8.10.2019;CAT 950 LODER;472;;3;0.00;3;0.00;3;;
16635;162;242;1;P165238 CAT 950 LODER FÝLÝTRE HÝDROLÝK DONADSON ;16634;;NULL;8.10.2019;CAT 950 LODER;472;;3;0.00;3;0.00;3;;
16636;162;247;1;500054702 ÝVEKO DALÝ FÝLÝTRE MAZOT  ;16635;;NULL;8.10.2019;ÝVECO DAÝLY;472;;3;0.00;3;0.00;3;;
16638;162;241;1;ZP 3332 FORD TRANSÝT YAÐ  FÝL;16637;;NULL;8.10.2019;FORD TARNSÝT;472;;3;0.00;3;0.00;3;;
16639;162;245;1;HF 6316 HÝDROMEK 102S FÝLÝTRE ÞANZIMAN  ;16638;;NULL;8.10.2019;HÝDROMEK 102S;472;;3;0.00;3;0.00;3;;
16640;162;242;1;P 55 1757 HÝDROMEK 102S FÝLÝTRE ÞANZIMAN  ;16639;;NULL;8.10.2019;HÝDROMEK 102S;472;;3;0.00;3;0.00;3;;
16641;162;246;1;BT 8415 HÝDROMEK 012S FÝLÝTRE ÞANZIMAN  ;16640;;NULL;8.10.2019;HÝDROMEK 102S;472;;3;0.00;3;0.00;3;;
16642;162;241;1;ML 1464 LG  HÝDROMEK 102S FÝLÝTRE HÝDROLÝK ;16641;;NULL;8.10.2019;HÝDROMEK 102S;472;;3;0.00;3;0.00;3;;
16643;162;241;1;MFE 1489 HÝDROMEK 102S FÝLÝTRE MAZOT  ;16642;;NULL;8.10.2019;HÝDROMEK 102S;472;;3;0.00;3;0.00;3;;
16644;162;242;1;P 55 0777  KOMATSU GD 655 FÝLÝTRE YAÐ GREYDER;16643;;NULL;8.10.2019;KOMATSU GD 655 GREYDER;472;;3;0.00;3;0.00;3;;
16645;101;NULL;1;AKÜ 68 AMP;;16644;;NULL;9.10.2019;;472;;0;0.00;3;0.00;3;
16646;187;NULL;1;30-34 ÇÝFT YÖNLÜ POMPA TUZ SERÝCÝ ÞANZ HAR POMPASI;16645;;NULL;15.10.2019;TUZ SERÝCÝ ÞANZ HAR POMPASI MERSEDES - CARGO;472;HYDRTÝME MARKASI ÜRÜN KOD 16300340369;;;;;;;
;;;;;;;;;;;;;;;;;;
MERSEDES - CARGO;0;0.00;3;0.00;3;;;;;;;;;;;;;
16647;187;NULL;1;AP20.160/080.CDF15SN-TR01 TUZ SERÝCÝ DÝREKSÝYON HAR POM FATÝH;16646;;NULL;15.10.2019;TUZ SERÝCÝ DÝREKSÝYON HAR POMPASI FATÝH;472;TUZ SERÝCÝ DÝREKSÝYON HAR POMPASI FATÝH;0;0.00;3;0.00;3;;
16648;187;NULL;1;1PN.119.CB11012 TUZ SERÝCÝ PANCAR MOTORU ARK HÝDROLÝK POMPA;16647;;NULL;15.10.2019;TUZ SERÝCÝ PANCAR MOTORU ARK HÝDROLÝK POMPA;472;TUZ SERÝCÝ PANCAR MOTORU ARK HÝDROLÝK POMPA;0;0.00;3;0.00;3;;
16650;94;NULL;13;BETON ÞAP;16649;;NULL;16.10.2019;;472;;0;0.00;3;0.00;3;;
16651;189;NULL;1;7,5 KW TESÝS DÝNAMOSU;16650;;NULL;16.10.2019;TESÝS;472;;0;0.00;3;0.00;3;;
16652;189;NULL;1;15 KW TESÝS DÝNAMO;16651;;NULL;16.10.2019;TESÝS;472;;0;0.00;3;0.00;3;;
16654;189;NULL;1;5,5 KW TESÝS DÝNAMO;16653;;NULL;16.10.2019;TESÝS;472;;0;0.00;3;0.00;3;;
16655;193;NULL;1;DAÝRE DÖNDÜRME BOÞLUK ALMA CAT  FÝBER;16654;;NULL;16.10.2019;GREYDER;472;;0;0.00;3;0.00;3;;
16656;193;NULL;1;DAÝRE DÖNDÜRME BOÞLUK ALMA VOLVO- CHAMPION  FÝBER;16655;;NULL;16.10.2019;GREYDER;472;;0;0.00;3;0.00;3;;
16657;193;NULL;1;DAÝRE DÖNDÜRME BOÞLUK ALMA KOMATSU  PAPUÇ DÖKÜM;16656;;NULL;16.10.2019;GREYDER;472;;0;0.00;3;0.00;3;;
16658;192;NULL;1;FREN BALATASI KOMATSU 655;16657;;NULL;16.10.2019;GREYDER;472;;0;0.00;3;0.00;3;;
16659;192;NULL;1;FREN BALATASI CHAMPION - VOLVO;16658;;NULL;16.10.2019;GREYDER;472;FREN BALATASI CHAMPION - VOLVO;0;0.00;3;0.00;3;;
16660;192;NULL;1;FREN BALATASI FORD TRANSÝT KAPLOLU;16659;;NULL;16.10.2019;FORT TARNSÝT;472;;0;0.00;3;0.00;3;;
16661;192;NULL;1;FREN BALATASI FORT TRANSÝT KAPLOSUZ;16660;;NULL;16.10.2019;FORT TARNSÝT;472;;0;0.00;3;0.00;3;;
16662;192;NULL;1;DEPRÝAJ BALATASI OTOKAR ATLAS;16661;;NULL;16.10.2019;OTOKAR ATLAS;472;;0;0.00;3;0.00;3;;
16663;192;NULL;1;DEPRÝAJ BALATASI FATÝH 280;16662;;NULL;16.10.2019;FATÝH 280;472;;0;0.00;3;0.00;3;;
16664;190;NULL;1;OTOMATÝK POWERPACK;16663;;NULL;16.10.2019;POWERPACK;472;;0;0.00;3;0.00;3;;
16665;97;NULL;1;ELK KALEM HAVYA 30W;16664;;NULL;17.10.2019;;472;;0;0.00;3;0.00;3;;
16666;97;NULL;1;AKÜ TEST CÝHAZI ÝBRELÝ ;16665;;NULL;17.10.2019;;472;;0;0.00;3;0.00;3;;
16667;97;NULL;1;AVOMETRE DÝJÝTAL;16666;;NULL;17.10.2019;;472;;0;0.00;3;0.00;3;;
16668;192;NULL;1;BALATA FREN ÝVECO DAÝLY;16667;;NULL;17.10.2019;ÝVECO DAÝLY;472;;0;0.00;3;0.00;3;;
16669;192;NULL;1;BALATA FREN MÝTSUBÝSHÝ FUSO;16668;;NULL;17.10.2019;MÝTSUBÝSHÝ FUSO;472;;0;0.00;3;0.00;3;;
16670;192;NULL;1;BALATA FREN KOMATSU GD 655 GREYDER;16669;;NULL;17.10.2019;KOMATSU GD 655 GREYDER;472;;0;0.00;3;0.00;3;;
16671;192;NULL;1;BALATA FREN DODGE 900 - 950;16670;;NULL;17.10.2019;DODGE 900 - 950;472;;0;0.00;3;0.00;3;;
16672;192;NULL;1;FREN BALATASI CAT LODER 950 - 966 ;16671;;NULL;17.10.2019;CAT LODER 950 - 966 ;472;;0;0.00;3;0.00;3;;
16674;118;NULL;1;NAKLÝYE BÝTKÝ;16672;;NULL;17.10.2019;;472;;0;0.00;3;0.00;3;;
16675;195;NULL;1;KANPANA AS 900;16674;;NULL;18.10.2019;AS 900;472;;0;0.00;3;0.00;3;;
16676;195;NULL;1;KANPANA AS 950;16675;;NULL;18.10.2019;AS 950;472;;0;0.00;3;0.00;3;;
16677;195;NULL;1;KANPANA  ARACI BÝLÝNMEYEN;16676;;NULL;18.10.2019;;472;;0;0.00;3;0.00;3;;
16678;195;NULL;1;KANPANA CARGO 34-30;16677;;NULL;18.10.2019;CARGO 34-30;472;;0;0.00;3;0.00;3;;
16679;196;NULL;1;HNK100 KOVA TIRNAK HÝDROMEK ;16678;;NULL;18.10.2019;HÝDROMEK 102S;472;;0;0.00;3;0.00;3;;
16680;196;NULL;1;861 KOVA YAN TIRNAÐI HÝDROMEK;16679;;NULL;18.10.2019;HÝDROMEK 102S;472;;0;0.00;3;0.00;3;;
16681;196;NULL;1;81010600 KOVA TIRNAK HÝDROMEK;16680;;NULL;18.10.2019;HÝDROMEK 102S;472;;0;0.00;3;0.00;3;;
16682;196;NULL;1;2862112 KOVA TIRNAK EKSAVATÖR;16681;;NULL;18.10.2019;EKSAVATÖR;472;;0;0.00;3;0.00;3;;
16685;196;NULL;1;HMK370 KOVA TIRNAÐI EKSAVATÖR;16684;;NULL;18.10.2019;EKSAVATÖR;472;;0;0.00;3;0.00;3;;
16686;196;NULL;1;TMK130 KOVA TIRNAÐI EKSAVATÖR;16685;;NULL;18.10.2019;EKSAVATÖR;472;;0;0.00;3;0.00;3;;
16687;196;NULL;1;2718-1219 KOVA TIRNAÐI EKSAVATÖR;16686;;NULL;18.10.2019;EKSAVATÖR;472;;0;0.00;3;0.00;3;;
16688;196;NULL;1;MS7 KOVA TIRNAÐI BEKO LODER;16687;;NULL;18.10.2019;BEKO LODER;472;;0;0.00;3;0.00;3;;
16689;197;NULL;1;2713-1220 ADAPTÖR TIRNAK EKSAVATÖR;16688;;NULL;18.10.2019;EKSAVATÖR;472;;0;0.00;3;0.00;3;;
16690;197;NULL;1;1220 ADAPTÖR TIRNAK EKSAVATÖR;16689;;NULL;18.10.2019;EKSAVATÖR;472;;0;0.00;3;0.00;3;;
16691;97;NULL;1;KAMERA;16690;;NULL;23.10.2019;;472;;0;0.00;3;0.00;3;;
16692;97;NULL;1;BOYA TABANCASI;16691;;NULL;23.10.2019;;472;;0;0.00;3;0.00;3;;
16693;117;NULL;1;BORDÜR TAÞI ;16692;;NULL;24.10.2019;;472;;0;0.00;3;0.00;3;;
16694;108;NULL;1;LASTÝK 12.5/80-18 TLPETLAS BEKO LODER;16693;;NULL;26.10.2019;;472;;0;0.00;3;0.00;3;;
16695;130;NULL;1;HMR50A HÝDROMOTOR TUZ SER TEPSÝ DÖNDÜREN;16694;;NULL;30.10.2019;TUZ SERÝCÝ;472;;0;0.00;3;0.00;3;;
16696;130;NULL;1;HMR160A HÝDRO MOTOR TUZ.SER.ZÝNCÝRÝ DÖNDÜREN;16695;;NULL;30.10.2019;TUZ SERÝCÝ;472;;0;0.00;3;0.00;3;;
16697;156;NULL;1;LEYLANDÝ;16696;;NULL;30.10.2019;;472;;0;0.00;3;0.00;3;;
16698;156;NULL;1;OYA AÐACI;16697;;NULL;30.10.2019;;472;;0;0.00;3;0.00;3;;
16699;156;NULL;1;AT KESTANESÝ;16698;;NULL;30.10.2019;;472;;0;0.00;3;0.00;3;;
16700;97;NULL;1;KELPETEN;16699;;NULL;30.10.2019;;472;;0;0.00;3;0.00;3;;
16701;97;NULL;1;KESER;16700;;NULL;30.10.2019;;472;;0;0.00;3;0.00;3;;
16702;97;NULL;1;ÇÝM MAKASI;16701;;NULL;30.10.2019;;472;;0;0.00;3;0.00;3;;
16703;97;NULL;1;DAL MAKASI;16702;;NULL;30.10.2019;;472;;0;0.00;3;0.00;3;;
16704;97;NULL;1;BUDAMA MAKASI;16703;;NULL;30.10.2019;;472;;0;0.00;3;0.00;3;;
16705;156;NULL;1;HEREK;16704;;NULL;31.10.2019;;472;;0;0.00;3;0.00;3;;
16706;113;NULL;1;SUPERBOX TAÞINABÝLÝR MODEM;16705;;NULL;6.11.2019;;472;;0;0.00;3;0.00;3;;
16707;154;NULL;17;PLENT MALZ;16706;;NULL;6.11.2019;;472;;0;0.00;3;0.00;3;;
16708;95;NULL;1;10.000LT POLÝETÝLEN DÝK SÝLÝNDÝR SU DEPOSU;16707;;NULL;8.11.2019;;472;;0;0.00;3;0.00;3;;
16710;111;NULL;1;ZÝNCÝR 1200/20;16709;;NULL;11.11.2019;;472;;0;0.00;3;0.00;3;;
16711;111;NULL;1;ZÝNCÝR 1200/24;16710;;NULL;11.11.2019;;472;;0;0.00;3;0.00;3;;
16712;111;NULL;1;ZÝNCÝR 26,25;16711;;NULL;11.11.2019;;472;;0;0.00;3;0.00;3;;
16713;111;NULL;1;ZÝNCÝR 2015/25;16712;;NULL;11.11.2019;;472;;0;0.00;3;0.00;3;;
16715;99;NULL;1;TAKVÝYE MAÞASI;16714;;NULL;19.11.2019;;472;;0;0.00;3;0.00;3;;
16716;99;NULL;1;KROM KESKÝ 150'LÝK;16715;;NULL;19.11.2019;;472;;0;0.00;3;0.00;3;;
16717;99;NULL;1;KROM KESKÝ 300'LÜK;16716;;NULL;19.11.2019;;472;;0;0.00;3;0.00;3;;
16718;99;NULL;1;HUNÝ 80'LÝK;16717;;NULL;19.11.2019;;472;;0;0.00;3;0.00;3;;
16719;99;NULL;1;YAÐLI ÇEKÝ;16718;;NULL;19.11.2019;;472;;0;0.00;3;0.00;3;;
16720;99;NULL;1;SÝPRAL;16719;;NULL;19.11.2019;;472;;0;0.00;3;0.00;3;;
16721;99;NULL;1;MATKAP BÝLEYZÝ;16720;;NULL;19.11.2019;;472;;0;0.00;3;0.00;3;;
16722;97;NULL;1;KALDIRMA ZÝNCÝRÝ;16721;;NULL;19.11.2019;;472;;0;0.00;3;0.00;3;;
16723;97;NULL;1;MAZOT ÇEKECEÐÝ;16722;;NULL;20.11.2019;;472;;0;0.00;3;0.00;3;;
16724;97;NULL;1;KESME HAMLACI;16723;;NULL;20.11.2019;;472;;0;0.00;3;0.00;3;;
16725;131;NULL;1;PELYT K.B.;16724;;NULL;22.11.2019;KAR MÜCADELE;472;;0;0.00;3;0.00;3;;
16726;131;NULL;1;PLEYT KOLU K.B.;16725;;NULL;22.11.2019;;472;;0;0.00;3;0.00;3;;
16727;131;NULL;1;PERVANE TUZ DAÐITICI;16726;;NULL;22.11.2019;KAR MÜCADELE;472;;0;0.00;3;0.00;3;;
16730;99;NULL;1;180 MM KESÝCÝ;16729;;NULL;22.11.2019;;472;;0;0.00;3;0.00;3;;
16731;99;NULL;1;GEFO ANTFÝRÝZ BOMESÝ ;16730;;NULL;22.11.2019;;472;;0;0.00;3;0.00;3;;
16732;99;NULL;1;UNÝT UT 33 D ELEKTRÝK ÖLÇME ALETÝ;16731;;NULL;22.11.2019;;472;;0;0.00;3;0.00;3;;
16733;156;NULL;1;MAVÝ SERVÝ;16732;;NULL;22.11.2019;;472;;0;0.00;3;0.00;3;;
16734;131;NULL;1;PLEYT K.B;16733;;NULL;25.11.2019;;472;;0;0.00;3;0.00;3;;
16735;97;NULL;1;SAPAN POLYESTER 2 TON 3 MT;16734;;NULL;25.11.2019;;472;;0;0.00;3;0.00;3;;
16736;97;NULL;1;CIR CIR KOLU;16735;;NULL;25.11.2019;;472;;0;0.00;3;0.00;3;;
16737;98;NULL;1;FIRÇA PLASTÝK 130*390 ORTA;16736;;NULL;25.11.2019;;472;;0;0.00;3;0.00;3;;
16738;98;NULL;1;FIRÇA ÇELÝK 130*390 ORTA;16737;;NULL;25.11.2019;;472;;0;0.00;3;0.00;3;;
16739;91;NULL;2;YAÐ 75W/90;16738;;NULL;28.11.2019;;472;;0;0.00;3;0.00;3;;
16740;95;NULL;1;FORD VCM TEST CÝHAZI YAZILIM KURULUMU;16739;;NULL;28.11.2019;;472;;0;0.00;3;0.00;3;;
16742;99;NULL;1;FLEX TAÞ 115*6,0 METAL EGESAN;16741;;NULL;28.11.2019;;472;;0;0.00;3;0.00;3;;
16743;99;NULL;1;FLEX TAÞ 115*1,0 ÝNOX EGESAN;16742;;NULL;28.11.2019;;472;;0;0.00;3;0.00;3;;
16744;99;NULL;1;ELEKTROT 3,25;16743;;NULL;28.11.2019;;472;;0;0.00;3;0.00;3;;
16745;99;NULL;1;ELEKTROT BASÝT 3,25;16744;;NULL;28.11.2019;;472;;0;0.00;3;0.00;3;;
16746;97;NULL;1;ANAHTAR CIRCIRLI;16745;;NULL;29.11.2019;;472;;0;0.00;3;0.00;3;;
16747;130;NULL;1;VALF GURUBU 5 LÝ;16746;;NULL;4.12.2019;;472;;0;0.00;3;0.00;3;;
16748;124;NULL;1;ÞAFT KOMLE OTAKAR ATLAS;16747;;NULL;4.12.2019;;472;;0;0.00;3;0.00;3;;
16749;108;NULL;1;LASTÝK 215/60R 16 BÝNEK-PANELVAN;16748;;NULL;17.12.2019;;472;;0;0.00;3;0.00;3;;
16750;108;NULL;1;LASTÝK 195/55 R16 BÝNEK FLUENCE-EGEA;16749;;NULL;18.12.2019;;472;;0;0.00;3;0.00;3;;
16751;108;NULL;1;LASTÝK 20.5-25 YÜKLEYÝCÝ LOADER;16750;;NULL;20.12.2019;;472;;0;0.00;3;0.00;3;;
16752;108;NULL;1;LASTÝK 7,50-16 SÝLÝNDÝR RÖMORKU ÝÇÝN;16751;;NULL;20.12.2019;;472;;0;0.00;3;0.00;3;;
16753;97;NULL;1;LASTÝK ÞÝÞÝRME TABANCASI;16752;;NULL;23.12.2019;;472;;0;0.00;3;0.00;3;;
16754;97;NULL;1;LASTÝK BASINÇ ÖLÇME CÝHAZI;16753;;NULL;23.12.2019;;472;;0;0.00;3;0.00;3;;
16755;97;NULL;1;YILDIZ KESME LÜLE TAKIMI;16754;;NULL;24.12.2019;;472;;0;0.00;3;0.00;3;;
16756;97;NULL;1;SU TERAZÝSÝ;16755;;NULL;24.12.2019;;472;;0;0.00;3;0.00;3;;
16757;97;NULL;1;EL FENERÝ ;16756;;NULL;24.12.2019;;472;;0;0.00;3;0.00;3;;
16758;156;NULL;1;ÇANAK AÇMA ÝÞÇÝLÝÐÝ;16757;;NULL;24.12.2019;;472;;0;0.00;3;0.00;3;;
16759;99;NULL;1;TORK ANAHTARI;16758;;NULL;24.12.2019;;472;;0;0.00;3;0.00;3;;
16760;99;NULL;1;ÝÞKENCE;16759;;NULL;24.12.2019;;472;;0;0.00;3;0.00;3;;
16761;99;NULL;1;LOKMA;16760;;NULL;24.12.2019;;472;;0;0.00;3;0.00;3;;
16762;99;NULL;1;KEÇE LEVYESÝ;16761;;NULL;24.12.2019;;472;;0;0.00;3;0.00;3;;
16763;102;NULL;1;POMPA DAMPER;16762;;NULL;25.12.2019;;472;;0;0.00;3;0.00;3;;
16764;97;NULL;1;ÞALAMA;16763;;NULL;26.12.2019;;472;;0;0.00;3;0.00;3;;
